isbn,Main Category,Categories,Description
1421500906,,,
1585100374,,,
226307654,,,
375701168,,,
872207293,,,
679409963,,,
679761640,,,
446520594,,,
679760229,,,
375724745,,,
679761071,,,
4770016050,,,
679757910,,,
918172020,,,
2070401677,,,
552152978,,,
60890312,,,
552133256,,,
60094931,,,
60855924,,,
413771164,,,
055255264X,,,
60507772,,,
61020664,,,
552146080,,,
61020702,,,
60855908,,,
413772195,,,
552146730,,,
552152943,,,
91898242,,,
552152951,,,
60541873,,,
1857237250,,,
038560937X,,,
055215315X,,,
613572173,,,
552154288,,,
006001234X,,,
739403451,,,
60013133,,,
057506885X,,Discworld (Imaginary place),"He's been a legend in his own lifetime. He can remember when a hero didn't have to worry about fences and lawyers and civilisation, and when people didn't tell you off for killing dragons. But he can't always remember, these days, where he put his teeth . . . So now, with his ancient sword and his new walking stick and his old friends -- and they're very old friends -- Cohen the Barbarian is going on one final quest. He's going to climb the highest mountain in the Discworld and meet his gods. The last hero in the world is going to return what the first hero stole. With a vengeance. That'll mean the end of the world, if no one stops him in time."
61051586,,,
60094966,,,
785110593,,,
071484330X,,,
312291450,,,
080652569X,,,
425110427,,,
451454073,,,
399153691,,,
1590525086,,,
142402249,,,
425188930,,,
517681137,,,
047004604X,,,
691008531,,,
670820555,,,
312320191,,,
812564758,,,
345296915,,,
275942694,,,
1574889230,,,
1580801420,,,
465070590,,,
037380248X,,,
786938218,,,
590444255,,,
804104557,,,
515100536,,,
034546639X,,,
60922559,,,
752858629,,,
044019069X,,,
751504351,,,
1561796778,,Conflict of generations,The authors maintain that children's core values are greatly shaped by what is going on in their culture when they are ten years old--and they show parents how to achieve reconciliation and improve communication between generations.
1563050757,,Humor,"A satirical interpretation of the bible features an interpretation of world history from Creation to the modern era, as well as commentary on religion, art, film, literature, television, and other cultural matters"
1933110333,,,
373771835,,,
821764608,,,
373117191,,,
451180410,,,
330307606,,,
1575662450,,,
068487122X,,,
684807548,,,
671728202,,,
553282808,,,
1600100295,,,
000617695X,,,
068987670X,,,
0,,,
821746219,,,
744005833,,,
765305119,,,
440421217,,,
1402728115,,,
446617679,,,
786939184,,,
1416912274,,,
449908402,,,
1857236076,,,
1416502041,,,
345335287,,,
3442249759,,,
517199963,,,
034543949X,,,
99409968,,,
2914370318,,,
3442352436,,,
1852521414,,,
1857230752,,Elves,"Three hundred years have passed in the Four Lands. The Federation now controls all of the Southland. In the West, the Elves have vanished. In the East, the dwarves are enslaved. Par Ohmsford has retained some of the magical powers of his ancestors, although he does not fully understand the way they work. He is troubled by dreams of Allanon, the Druid whose fate has always seemed linked with that of the Ohmsfords. But when he is told of the Shadowen, the greatest danger ever to threaten the Four Lands, he embarks in a perilous quest - to meet the shade of Allanon and to carry his message to the other Scions of Shannara."
1402736959,,Juvenile Fiction,"An abridged version of an adventure in seventeenth-century France, when young d'Artagnan initially quarrels with, then befriends, three musketeers and joins them in trying to outwit the enemies of the king and queen."
7104847,,,
140120242X,,,
1401211984,,,
954734300,,,
451412125,,,
310217601,,,
1416513418,,,
671521101,,,
1572308680,,,
1419954482,,,"Book 3 in the Shadow of the Dragon series. As a child, Prince Bren of Xicanth saw the devastation created when a dragon is rejected by its mate...and vowed he would never unleash that kind of horror and suffering on a woman. The promise is simple to maintain until Tynan, the dragon who shares his existence, chooses a mate and demands to claim her as only a dragon can. Bren's own needs make it almost impossible to deny his dragon the taste of her flesh that the beast so desires. But even as Bren unwillingly succumbs to the lure of the dragon's mate, he realizes something isn't right. A dragon can have only one mate...yet Tynan has claimed two...no, three different women."
939631903,,,
553096060,,,
395044995,,,
553563386,,,
019516895X,,,
345422910,,,
345381114,,,
201408252,,,
805390472,,,
345461584,,,
345495845,,,
345495810,,,
345406443,,,
2290011150,,,"Le remorqueur interstellaire Nostromo vogue vers la Terre, lointaine encore, quand son Cerveau central interrompt soudain l'hibernation de l'équipage. Venu d'un astéroïde inconnu, un appel de détresse a retenti. Le code spatial est formel et trois navigateurs se portent volontaires. Quand ils regagnent le Nostromo, l'un d'eux, inconscient, n'est plus qu'un poids mort porté par ses camarades : sur son visage s'est plaqué, incrusté, une sorte de mollusque-ventouse, doté d'un œil sans regard ... avec ce "" huitième passager "", c'est la mort qui a pénétré dans l'astronef. un combat sans merci s'engage ..."
345468392,,,
345323904,,,
727845640,,,
743498291,,,
441248837,,,
345443004,,,
446362379,,,
345495837,,,
671854054,,,
60518510,,,
044100847X,,,
446352640,,,
345418611,,,
143039849,,,
007141858X,,,
439895561,,,
679783202,,,
451526473,,,
1402726635,,,
765348446,,,
812513754,,,
1841491837,,Fantasy fiction,"Robert Jordan's epic fantasy saga The Wheel of Time is now firmly established as a classic of the genre and a world-wide bestseller. Now the series continues with the eagerly-awaited tenth volume ... Rand al'Thor, the Dragon Reborn, must fight on against the Dark One in a struggle that has drawn an entire world into its vortex - claiming the souls of friends and enemies alike. He has cleansed the taint of madness from the male half of the True Source, so may now draw on its power as a weapon of awesome potential. This could tip the balance in a perilous battle against evil as Rand must gamble with himself at stake. He cannot be sure which of his allies are really enemies - even among lifelong companions."
1586633570,,,
764587269,,,
785116346,,,
074325578X,,,
1419542249,,,
553576372,,,
452269687,,,
452273374,,,
076660828X,,,
684850621,,,
879100362,,,
671470728,,,
895873311,,,
373793189,,,
373793243,,,
670034576,,,
1400052211,,Motion picture actors and actresses,"Offers a portrait of the private life of the beloved American film star, following Stewart from his small-town Pennsylvania youth, to the heights of Hollywood stardom, to his distinguished military service, and his family life."
760328242,,,
1569803102,,Motion picture actors and actresses,This is the definitive biography of a man who became one of the silver screen's enduring legends.
61094234,,,
876121512,,,
425039293,,,
393703274,,,
842356290,,,
440236630,,,
820321753,,,
689854595,,,
671892673,,,
451211448,,,
385496052,,,
373078544,,,
1416530746,,,
553581856,,,
756622387,,,
756630525,,,
756614198,,,
761554912,,,
034547760X,,Fiction,"Discover who’s who and what’s what in the Star Wars universe with this beautifully illustrated guide–now in full color for the first time. When it comes to extraterrestrial life-forms, there’s more to science fiction’s most famous galaxy than just Jawas, Wookiees, Ewoks, and Hutts. From the skylanes of Coruscant to the worlds of the Outer Rim, an untold number of species populate those planets far, far away. And if you confuse Gungans with Gamorreans, or don’t know a bantha from a tauntaun, you definitely need the in-depth data that only this revised, expanded, and updated guide can deliver. This comprehensive overview includes beings from all six of the classic movies–plus the novels, cartoon series, comics, and video games. It’s an even bigger cross section of species than what you’ll find in the Mos Eisley cantina. And each entry, from acklay to Zabrak, from amphibians to vacuum-breathers, features everything you need to know, including • complete physical description and official designation, so you can tell your sentients from your non-sentients, and your humanoids from your insectoids • homeworld: from dry and dusty Tatooine, stormy and waterlogged Kamino, to arctic Hoth, and countless other strange and varied worlds • phonetic pronunciation: Askajian, H’nemthe, Iktotchi, Ssi-ruu, and Xexto/Quermian aren’t as easy to say as they are to, er, spell • notable appearance: a listing of one of the more significant appearances of each species in the teeming Star Wars storyline Plus, this brand-new edition includes a glossary of crucial descriptive terms and a completely original, full color illustration for each of more than one hundred individual species. It’s a big galaxy, and someone has to organize it. Count on Star Wars®: The New Essential Guide to Alien Species–and don’t leave your homeworld without it."
345449010,,,
345463056,,,
1593077092,,,
345477383,,,
810959364,,,
1569719624,,,
345494768,,,
345449037,,,
811828034,,,
075662343X,,,
1593076274,,,
345449029,,,
1593076401,,,
811848833,,,
1593075537,,Comics & Graphic Novels,"Witness the untold stories of the Jedi who took a last stand against Emperor Palpatine in the moments during, and immediately after, the events in Revenge of the Sith! Watch Darth Vader undertake a Jedi ""purge"" of his own in the hunt for Obi-Wan Kenobi! In the jungles of the Wookiee homeworld Kashyyyk, Quinlan Vos wages a battle of impossible odds against his own troops to protect his loved ones. On the icy Outer Rim world of Toola, Jedi Master Kai Huddora takes a terrified Padawan into his charge after her own master falls to Order 66. Amidst the forests of New Plymto, Dass Jennir finds himself in league with a band of rebels he'd led attacks against only days before. Not all Jedi are scattered across the galaxy however, and soon, a brave few will plot to topple Sith rule-by setting a trap for the newly unveiled Darth Vader! • Collects Star Wars: Republic 79-83 and the one shot Star Wars: Purge • This volume proves that while the Clone Wars have ended, the fight for the fate of the Jedi has just begun!"
811821846,,,
345449002,,,
345475828,,,
1569716196,,,
439681308,,,
1593073526,,,
1593074824,,Comics & Graphic Novels,"While both the Republic and the Separatists have suffered staggering losses during the Clone Wars, nothing could have prepared them for the battle they face on the desert world of Saleucami. Beneath the surface of this Outer Rim planet, the Dark Jedi Sora Bulq has begun cloning an army of Morgukai assassins. Unwilling to leave this grave new threat unchecked, the Jedi and their armies soon find themselves entrenched in a five-month siege. Now, time and resources have run out, and it's up to a crack team of Jedi, led by Quinlan Vos and Aayla Secura, to infiltrate the Separatist base. • Collecting stories from Star Wars: Republic #72-77. • A betrayal will be revealed and the ultimate sacrifice made in this volume of Star Wars: Clone Wars, chronicling events that tie directly into Revenge of the Sith!"
99410389,,,
756611288,,,
811828697,,,
861714970,,,
1593077114,,,
1569719640,,,
345428838,,,
756611296,,,
1593075677,,,
1593074662,,,
345463099,,,
1401302335,,Social Science,"Based on the longest-running one-man show in San Francisco history -- now coming to Off-Broadway -- a hilarious, poignant, and disarming memoir of growing up black in an all-white suburb In 1972, when Brian Copeland was eight, his family moved from Oakland to San Leandro, California, hoping for a better life. At the time, San Leandro was 99.4 percent white, known nationwide as a racist enclave. This reputation was confirmed almost immediately: Brian got his first look at the inside of a cop car, for being a black kid walking to the park with a baseball bat. Brian grew up to be a successful comedian and radio talk show host, but racism reemerged as an issue -- only in reverse -- when he received an anonymous letter: ""As an African American, I am disgusted every time I hear your voice because YOU are not a genuine Black man!"" That letter inspired Copeland to revisit his difficult childhood, resulting in a hit one-man show that has been running for nearly two years -- which has now inspired a book. In this funny, surprising, and ultimately moving memoir, Copeland shows exactly how our surroundings make us who we are."
933121261,,,
803283857,,,
1416509089,,Fiction,"The battle between democracy and tyranny is joined, and the American Revolution has begun over a century ahead of schedule. A cosmic accident has shifted a modern West Virginia town back through time and space to land it and its twentieth century technology in Germany in the middle of the Thirty Years War. History must take a new course as American freedom and democracy battle against the squabbling despots of seventeenth-century Europe. Continuing the story begun in the hit novels 1632 and 1633, the New York Times best-selling creator of Honor Harrington, David Weber, the best-selling fantasy star Mercedes Lackey, best-selling SF and fantasy author Jane Lindskold, space adventure author K. D. Wentworth, Dave Freer, co-author of the hit novels Rats, Bats & Vats and Pyramid Scheme (both Baen), and Eric Flint himself combine their considerable talents in a shared-universe volume that will be a ""must-have"" for every reader of 1632 and 1633."
1416509380,,,
373612117,,,
60727535,,,
306813688,,,
141652729X,,Biography & Autobiography,"The creator of World Championship Wrestling tells the story of the rise and fall of his organization in its head-to-head, no-holds-barred ratings war with WWE (""Nitro"" vs. ""Raw""), and how he helped shape the sports entertainment industry into the billiond"
1596432942,,,
1577314034,,,
1577312090,,,
385418868,,,
316013315,,,
1592402690,,,
810959119,,,
60844094,,,
743235657,,,
157912058X,,,
966264924,,,
1843537206,,,
881885959,,,
451207351,,,
067401636X,,,
385315171,,,
517581000,,,
711983089,,,
618251456,,,
62736981,,,
393328864,,,
28621301,,,
380796988,,,
140165304,,,
375709223,,,
684854465,,,
1567313981,,Spiritual life,
451218043,,,
553525026,,,
375753109,,,
701137681,,,
800631285,,,
8172235224,,,
471272426,,,
393322963,,,
1573928917,,Common fallacies,"Presents a comprehensive account of paranormal beliefs and popular delusions in history including the seventeenth-century madness surrounding the value of tulips in Holland, witch hunts and haunted houses, health cures and scares, and other examples of human gullibility."
471133124,,,
934380236,,,
439405572,,,
439405580,,,
439405599,,,
142403229,,,
312878605,,,
345452518,,,
646418424,,,
486297160,,,
1852424478,,,
1852426748,,Adultery,"Goodis, drugs and incest."
1852424494,,Social classes,The Goodis revival goes on--many of his titles are back in print including The Blond on the Street Corner from Serpent's Tail.
1416912339,,Juvenile Fiction,"Presents letters between such fairy tale characters as Goldilocks, Baby Bear, Peter Rabbit, and the Three Pigs."
067103443X,,,
671691325,,,
803273592,,,
1593072287,,Artificial intelligence,"Rating: M Ages 18+, mature content."
1845760182,,,
1421513943,,,
61140503,,,
373764197,,,
006000181X,,,
373483376,,,
1401204104,,"Comic books, strips, etc","An intense portrait of combat and conflict, this volume reprints the classic World War II adventures of Sgt. Rock and his colorful band of fighting soldiers. Originally published in the early 1960s, these memorable tales showcase the heroic and extraordinary missions of the tough, grizzled leader and the combat-happy Joes of Easy Company. Introduction by Mark Chiarello."
1563898411,,,
1401212484,,Antisemitism,"Written by Joe Kubert Art and cover by Kubert Renowned comics icon Joe Kubert returns to the legendary military unit he made famous in this action-packed tale based on a true story! Collecting the acclaimed 6-issue miniseries, this volume has Rock and his company of hard-bitten veterans in the No Man's Land of the Balkans searching for a religious prize that could decide the outcome of World War II! Advance-solicited; on sale April 7 - 144 pg, FC, $17.99 US"
1427802114,,,
24181900,,,
1416509372,,,
1587155877,,,
074329243X,,Family & Relationships,"In Love Smart: Find the One You Want -- Fix the One You Got, bestselling author Dr. Phil tells people who are dissatisfied with their love lives to stop making excuses and start taking action. You deserve a committed relationship, and it is within your control to have the one you want. First, though, you need to determine what you want in a partner, plot your course, and get out there and create velocity in your pursuit of a loving connection. In this book you'll learn to: Present the real you in the most flattering light. You have to stop being your own best kept secret. Peek behind the male curtain. Dr. Phil tells you things about men that they don't necessarily want you to know. How good is your Guy-Q? Master the right moves. Don't fade into the wallpaper; get noticed and get involved. If you are already coupled up then learn how to grow and nurture what you have built. Bag 'em, tag 'em and take 'em home. Learn how to negotiate the relationship you desire and then close the deal. Get out of your relationship rut. The daily grind, money problems, work, etc., can take their toll on your relationship. Dr. Phil shows you how to assess the state of your union and take your relationship to a deeper level. There are no exceptions: There is somebody for everybody, and everybody deserves a relationship filled with love and excitement. Love Smart: Find the One You Want -- Fix the One You Got offers you the plan to find not just any relationship but the committed, loving, joy-filled relationship you've been waiting for. Contact Dr. Phil at www.drphil.com"
743272099,,,
1558321829,,,
689846177,,,
6550436,,,
7170408,,,
1597770760,,,
1582433453,,,
126801266,,,
571214266,,,
571225551,,,
312172257,,,
618074511,,,
140238131,,,
618056807,,,
1578067596,,,
1842931857,,,
394718135,,,
856684988,,,
044652641X,,,
1400095298,,,
037570471X,,,
1400095301,,,
037572737X,,,
61014095,,,
684802031,,,
743269519,,,
074329730X,,Business & Economics,"The son of the author of the best-selling 7 Habits series explains how trust is a key catalyst for personal and organizational success in the twenty-first century, in a guide for businesspeople that demonstrates how to inspire trust while overcoming bureaucratic obstacles. 100,000 first printing."
1594481946,,,
1594489254,,,
151327734,,,
786702273,,,
140396792X,,,
1555600387,,,
756404320,,,
756400430,,,
756403146,,,
756403189,,,
886774446,,,
886777992,,,
60511133,,,
373772521,,,
1551669048,,Colorado,"Warrior by Elizabeth Lowell released on Apr 24, 2002 is available now for purchase."
380763397,,,
60511109,,,
373771258,,,
747253749,,,
618339558,,,
553586076,,,
1556526008,,,
155652644X,,,
449236412,,,
805072837,,,
520239326,,,
553372122,,,
231124929,,,
520040244,,,
843104368,,,
142300195,,,
451139690,,,
143039911,,,
006083093X,,,
1931082723,,Fiction,"Collects short stories by H.P. Lovecraft, including ""The Outsider,"" ""Cool Air,"" ""Pickman's Model,"" and ""The Dreams in the Witch House."""
60957905,,,
345350804,,,
345331052,,,
345384229,,,
1589943074,,,
345384210,,,
152054510,,,
152050868,,,
152054472,,,
152051163,,,
8478886745,,,
1588467988,,,
197261116,,,
373870280,,,
486287769,,,
486286568,,,
1551114127,,,
761417109,,,
761417133,,,
761417079,,,
761417125,,,
761417095,,,
068483183X,,,
195135792,,,
425127265,,,
70456712,,,
1932051295,,"Comic books, strips, etc","A collection of short adventure stories. A young clone of Abraham Lincoln discovers the secrets of his past in ""Emancipating Lincoln!"" A reluctant vampire flees mobilized vanhelsing units in a future he never thought he'd see. This time, they're out for his blood, in ""Hemogoblin."" A rag-tag group of time-travelers chase their insane captain through every moment of eternity in ""For the Time Being."" Soldiers versus undead monsters in ""Zombie Dinosaur!"" A Hollywood starlet gets even more famous once she turns invisible, in ""The Bod."""
039330700X,,,
195101286,,,
1584655801,,,
870541854,,,
1568820402,,,
801882982,,,
312257376,,,
451529944,,,
074348777X,,,
940450798,,,
345478231,,,
8483105020,,,
142000191,,,
140157182,,,
778323560,,,
451408691,,,
778324788,,,
778322734,,,
1551665719,,Fathers and daughters,"The house on Sunset Blvd. has witnessed everything from the infamous murder-sucide of a 50s starlet and her lover, to the drug-fueled commune in the 60s, to the anguish of its present owner."
380776049,,,
451192524,,,
082176053X,,,
140383190,,,
142300845,,,
1416520392,,Fiction,"What's a girl to do when she discovers she's the main course on the menu? Hip, funny Milagro de los Santos thinks she's finally found love and a home at the California ranch of fabulous Oswald Grant and his urbane relatives, who have a rare genetic disorder that some call vampirism. But Milagro is bewildered when she's excluded from an ancient and mysterious midnight ceremony whose participants include Oswald's unfriendly parents, a creepy family elder, and Milagro's ex-lover, the powerful and decadent Ian Ducharme. What skeletons are the vampires keeping in their designer closets? When Milagro's life is threatened by a rogue family member, she flees to the desert to hide. Instead of solitude, she encounters an egomaniacal actor, a partying heiress, a sly tabloid reporter, and a lavish spa full of dark secrets -- all of which might help her find a way home."
618196250,,,
395971284,,,
6754899,,,
618070230,,,
395971853,,,
812538838,,,
836246217,,,
60081716,,,
824521234,,,
787982377,,,
887511120,,,
1563892472,,AIDS (Disease),"/David Wojnarowicz /James Romberger, illustrator This is the gripping autobiography of David Wojnarowicz, a controversial, world renowned artist and writer who died of AIDS-related causes in 1992. This unflinching story chronicles Wojnarowicz's childhood of prostitution in New York City, his homelessness and drug addiction, and the devastating illness that made him a pariah and took t"
1592851614,,,
198601735,,,
521638763,,,
521398339,,,
1594480672,,,
1565044045,,,"""Kick Ass! And Live to Tell About It! Some people think the Awakened sit around dreaming about Ascension. Wrong. Dead wrong. When reality itself is on the brink of destruction, you don't contemplate your navel. You fight -- and sometimes die -- for the sake of the future. Tales of Magick takes Mage from the realm of abstraction and kicks it screaming into high gear. If you ever wondered how to run an epic, exciting modern sorcery chronicle, Dark Adventure is for you. Indeed, Tales of Magick is an ongoing series of books dedicated to playing Mage in a variety of genres and settings. Now your Mage game can go anywhere, anywhen""."
1581126506,,,
786845031,,,
1416915044,,,
3822856495,,Photography,"Richard Kern keeps things hot but cool with a parade of sexy, laid-back women shot in his inimitable, low-key style. In casual, informal settings, these girls exude both attitude and an extreme aversion to clothing."
415247969,,,
805069569,,,
1565048202,,,
1568821786,,,
081292763X,,,"his new series contains crosswords slightly less taxing than those in The New York Times. Originally published by United Feature Syndicate, these crosswords have appeared in many of America's highest-circulation newspapers."
64440958,,,
60225351,,,
64440575,,,
64441768,,,
805427775,,,
092900549X,,,
689716044,,,
976234963,,,
701179791,,,
701176814,,,
1567921892,,,
99462109,,,
1585678767,,,
198145705,,,
4757506201,,,
4757508557,,,
4757509669,,,
4757507917,,,
4757512309,,,
140128468,,,
1596440783,,,
1933372133,,,
99284294,,,
9781903254,,,
1840681128,,,
816643008,,,
1560257016,,Performing Arts,"Here are three of the filthiest-and yet, in their own way, sweetest—screenplays ever written: Pink Flamingos, Desperate Living, and Flamingos Forever. Intermixed with the scripts are dozens of classic stills from the films. In Pink Flamingos, Waters's muse and leading lady, Divine, a 300-pound cross-dresser who could turn your stomach in one scene and break your heart in the next, competes with her family for the title of ""filthiest people alive""—as readers will see, it's really anyone's game. Desperate Living is a perverse fairy tale featuring gun-toting lesbians, leather-clad castle guards, and a repulsive queen who has her own daughter gang-raped among other atrocities. Flamingos Forever is the unproduced sequel to Pink Flamingos, set fifteen years after the original, when the rivalry for ""filthiest people alive"" is revived; it was never filmed, Waters tells us, because by the time it was written, too many of the original cast had died—this book is the only chance for Water's fans to read it."
60593202,,,
380818205,,,
60593199,,,
60001445,,,
60001453,,,
60517611,,,
767904613,,,
231102437,,,
051722285X,,,
821718258,,,
99601117,,,
520231511,,,
753812932,,,
1406955817,,,
553273868,,,
553763245,,,
763625892,,,
763618985,,,
763623326,,,
763625299,,,
763622702,,,
763630144,,,
140620273,,,
1857331648,,Etiquette,"Introduces the geography, history, religious beliefs, government, and people of Laos."
521476763,,,
765345706,,,
765357666,,,
618439099,,,
1891830600,,,
1593070691,,,
375714766,,,
2840558599,,,
520206398,,,
1857024699,,Biography & Autobiography,"From the acclaimed biographer of The Sisters, the story of one of the most remarkable women of the 19th century, who traveled far and wide on a quest for true love Produced from Jane Digby's diaries, this sympathetic and dramatic portrait of a rare woman explores a fascinating glimpse into the centuries-old Bedouin tradition that is now almost lost. A celebrated aristocratic beauty, Jane Digby married Lord Ellenborough at 17. Their divorce a few years later was one of England's most scandalous at that time. In her quest for passionate fulfillment she had lovers which included an Austrian prince, King Ludwig I of Bavaria, and a Greek count whose infidelities drove her to travel Eastern Asia. In Syria, she found the love of her life, a Bedouin nobleman, Sheikh Medjuel el Mezrab, who was 20 years her junior. During the remainder of her life she adopted for six months of each year the exotic but uniquely harsh existence of a desert nomad living in the famous black goathair tents of Arabia; the remaining months she spent in the splendid palace she built for herself and Medjuel in Damascus. As wife to the Sheikh and mother to his tribe this passionate woman found not only genuine fulfillment but further adventures, all of which she committed each year to her diary."
865473013,,,
425214435,,,
60084537,,,
425204308,,,
425205819,,,
743484193,,,
425141233,,,
758212380,,,
1844675734,,,
761956921,,,
231121008,,,
8497934326,,,
425213617,,,
60002050,,,
312352360,,,
1419953966,,,
821780573,,,
3861878755,,Photography of men,"The young men of Kingdome 19 all have at least one prominent talent...and it is wonderfully set into scene in these exceedingly aesthetic photos. Powerful and archaic, these wonderful photos, all hand-finished, bring viewers to a place between yesterday and tomorrow. Viewers can see young men in classic poses who radiate power, vulnerability and an intense melancholy."
786809604,,,
60760826,,,
64408744,,,
64405958,,,
60546573,,,
3423242302,,,
312346069,,,
764136313,,,
618084746,,,
141185228,,,
1857152743,,,
1400042062,,Fiction,"The brevity of Muriel Spark’s novels is equaled only by their brilliance. These four novels, each a miniature masterpiece, illustrate her development over four decades. Despite the seriousness of their themes, all four are fantastic comedies of manners, bristling with wit. Spark’s most celebrated novel, The Prime of Miss Jean Brodie, tells the story of a charismatic schoolteacher’s catastrophic effect on her pupils. The Girls of Slender Means is a beautifully drawn portrait of young women living in a hostel in London in the giddy postwar days of 1945. The Driver’s Seat follows the final haunted hours of a woman descending into madness. And The Only Problem is a witty fable about suffering that brings the Book of Job to bear on contemporary terrorism. All four novels give evidence of one of the most original and unmistakable voices in contemporary fiction. Characters are vividly etched in a few words; earth-shaking events are lightly touched on. Yet underneath the glittering surface there is an obsessive probing of metaphysical questions: the meaning of good and evil, the need for salvation, the search for significance."
684804425,,,
140435190,,,
674673778,,,
786812915,,,
61120065,,,
310259665,,,
20518609,,,
094180755X,,,
312315732,,,
316890669,,,
142001740,,,
1841952885,,Hitchhiking,"It had never been done before. Not in 4000 years of Japanese recorded history had anyone followed the Cherry Blossom Front from one end of the country to the other. Nor had anyone hitchhiked the length of Japan. But, heady on sakura and sake, Will Ferguson bet he could do both. The resulting travelogue is one of the funniest and most illuminating books ever written about Japan. And, as Ferguson learns, it illustrates that to travel is better than to arrive."
553011804,,,
316911488,,,
805850848,,,
330375466,,,
1550546007,,,
006052510X,,,
851513344,,,
316013307,,,
521002931,,,
1555424430,,,
743484878,,,
872861902,,,
809015560,,,
1400031184,,,
440169127,,,
192803468,,,
425151042,,,
812565886,,,
515133086,,,
192804782,,,
140434259,,,
159308336X,,,
1593080492,,Fiction,"Jane Austen’s first published novel,Sense and Sensibilityis a wonderfully entertaining tale of flirtation and folly that revolves around two starkly different sisters, Elinor and Marianne Dashwood. While Elinor is thoughtful, considerate, and calm, her younger sister is emotional and wildly romantic. Both are looking for a husband, but neither Elinor’s reason nor Marianne’s passion can lead them to perfect happiness—as Marianne falls for an unscrupulous rascal and Elinor becomes attached to a man who’s already engaged.nbsp;nbsp;nbsp; Startling secrets, unexpected twists, and heartless betrayals interrupt the marriage games that follow. Filled with satiric wit and subtle characterizations,Sense and Sensibilityteaches that true love requires a balance of reason and emotion."
1586633791,,,
316831115,,,
688140718,,,
967469783,,,
345910907,,,
1559277580,,,
1400076501,,,
786848693,,,
8497939212,,,
439573882,,,
307343111,,,
670913529,,,
156898619X,,,
440238404,,,
312980388,,,
743252217,,,
679406832,,,
184046268X,,Literary Criticism,"In this Reader's Guide, Carl Plasa provides a comprehensive survey and analysis of the most stimulating critical responses to Wide Sargasso Sea. The opening chapter outlines initial reactions to the novel from English and Caribbean critics, charting the differences between them. Chapter Two explores Wide Sargasso Sea 's dialogue with Jane Eyre and the theoretical questions it has raised. Succeeding chapters examine how critics have assessed the racial politics of Rhys's text, discuss the novel's African Caribbean cultural legacy, and explore how critics read the work both in terms of its moment of production and the early Victorian period in which it is set."
878510370,,,
192840312,,,
1553100662,,Fiction,
813025931,,,
689863128,,,
380813866,,,
674006720,,,
684182602,,,
068981836X,,,
689856741,,,
1587887738,,,
451527038,,,
8497930053,,,
60556501,,,
60765488,,,
60845244,,,
425216020,,,
805377956,,,
822008254,,,
155111223X,,Juvenile Fiction,"First published in 1865, Alice's Adventures in Wonderland began as a story told to Alice Liddell and her two sisters on a boating trip in July of 1862. The novel follows Alice down a rabbit-hole and into a surreal world of strange and wonderful characters who constantly turn everything upside-down with their mind-boggling logic and word play, and their fantastic parodies. Carroll's fable illustrates his masterful ability to weave logic with nonsense in a tale that continues to delight all ages. While this great classic is widely available, the Broadview edition is unique. Richard Kelly combines Alice's Adventures in Wonderland not with the later (and largely distinct) work Through the Looking Glass but rather with Alice's Adventures Under Ground, Lewis Carroll's first version of the story. Readers are thus able to trace the literary revisions, and to compare Caroll's own illustrations in the original with the famous John Tenniel illustrations for Alice's Adventures in Wonderland. Among the many other materials included in the Broadview Literary Texts edition are a substantial selection of early reviews, selections from Carroll's diaries and correspondence, Carroll's early nonsense poems, and the originals of the poems parodied in his text."
051703705X,,,
517229277,,,
395657830,,,
60882603,,,
330398040,,,
743437578,,,
689849737,,,
425193829,,,
425193799,,,
033039780X,,,
425206548,,,
1416531041,,,
385734077,,,
939666502,,,
385086164,,,
1400076587,,,
385014805,,,
385733208,,,
1583224718,,,
1853993239,,Fiction,"Die Leiden des jungen Werthers gehört zu Goethes bekanntesten Werken. Der Briefroman handelt von der Geschichte einer unglücklichen Liebe, die tragisch endet. Als ""Die Leiden des jungen Werther"" 1774 erschien löste der Roman nicht umsonst eine regelrechte Lesesucht aus. Ein unvergleichliches Stück Weltliteratur, welches bis heute den Lesern ein Gefühlsfeuerwerk beschert."
486406547,,,
976072610,,,
760768951,,,
1565849426,,History,"Parenti presents a story of popular resistance against entrenched power and wealth. As he carefully weighs the evidence in the murder of Caesar, he sketches in the background to the crime with fascinating detail about Roman society."
60518650,,,
517053578,,,
1590526856,,,
60977493,,,
3492238696,,China,
60925779,,,
670030791,,,
689118449,,,
60987464,,,
859653722,,,
312181337,,,
1597818704,,,
521317509,,,
674824261,,,
674268636,,,
691037795,,,
521805228,,,
439517370,,,
1591840562,,,
1560107669,,,
451401964,,,
553561529,,,
449239691,,,
736850910,,,
590442090,,,
439023319,,,
752857932,,,
743463080,,,
156032783,,,
671025708,,,
1931047170,,,
471705225,,,
310272661,,,
393321630,,,
1590526864,,,
767905105,,,
712645624,,,
471758183,,,
679730613,,,
60519134,,,
1568363567,,,
340766166,,,
870679945,,,
870678817,,,
60916516,,,
60921714,,,
252008073,,,
