id,title,isbn,page_count,publishing_date,form,publisher,language,author,illustrator,originally_published,genres,subject,awards,nominations,characters,description,sub_title
UOFfewAACAAJ,Midnight Riders,"9780316294522, 0316294527",368,July 1996,Paperback,"Little, Brown",English,Scott Freeman,,1995,,"Music / Genres & Styles / Rock, Biography & Autobiography / Music, Allman Brother band, Rock musicians, Rock musicians -- Biography -- United States",,,,"In this riveting tale of sex, drugs and rock'n'roll, Freeman brings to life the turbulent career of the original Southern rock band. This history includes the band's blues roots, their wild early days on the road and their recent resurgence.",The Story of the Allman Brothers Band
XzqZAAAACAAJ,The Little Fire Engine (Lois Lenski Books),"9780375810701, 0375810706",56,2000,Hardcover,Random House,English,Lois Lenski,Lois Lenski,1946,,"Fire engines -- Fiction -- Juvenile fiction, Fire engines -- Juvenile fiction, Fire fighters -- Fiction -- Juvenile fiction, Fire fighters -- Juvenile fiction, Picture books, Fire engines -- Fiction, Fire fighters -- Fiction, Picture books for children",,,,"Mr. Small does it all!

In this adventure, Fireman Small rushes to battle a fire in town. When the alarm bell rings, Fireman Small suits up and roars down the road in his shiny red fire engine. When he helps extinguish the fire and rescues a young girl, Fireman Small becomes a hero in Tinytown.

Now back in print in full color, Lois Lenski's timeless story of Fireman Small and his little fire engine is sure to delight a new generation of young readers.",
6TBr9lMlh-QC,CliffsNotes on Hemingway's The Sun Also Rises,"9780822012375, 0822012375",80,1968,Paperback,Wiley,English,Gary Carey,,1968,,"Literary Criticism / American / General, American literature -- History and criticism -- 20th century, Critical notes, Criticism, English literature -- Criticism, interpretation, etc, Literature, Literature -- History and criticism, Study guides",,,,"This is the book that chronicled the lives and times of ""the Lost Generation,"" American expatriates that filled Europe between the world wars. Hemingway's expatriates are there for two different reasons: one is there solely for entertainment, the other, to heal from the horrors of war and create something worth living for. Wounded Jake Barnes narrates a great, difficult love story.",
tJzgQQAACAAJ,Crónicas de Dune,"9788497596824, 849759682X",704,"June 1, 2005",Trade paperback,DEBOLSILLO,Spanish,Frank Herbert,,August 1965,"Science fiction, Novel, Fantasy Fiction, Adventure fiction, Conspiracy fiction, Military science fiction, Planetary romance",,"Hugo Award for Best Novel, Nebula Award for Best Novel","Hugo Award for Best Novel, Nebula Award for Best Novel","Paul Atreides, Princess Irulan, Baron Vladimir Harkonen, Chani, Feyd-Rautha Harkonnen, Duncan Idaho, Duke Leto Atreides, Shaddam IV, Liet-Kynes, Lady Jessica, Gurney Halleck, Glossu Rabban, Gaius Helen Mohiam, Count Fenring, Doctor Wellington Yueh, Jamis","Arrakis: un planeta desértico donde el agua es el bien más preciado donde llorar a los muertos es el símbolo de máxima prodigalidad. Paul Atreides: un adolescente marcado por un destino singular, dotado de extraños poderes, abocado a convertirse en dictador, mesías y mártir. Los Harkonnen: personificación de las intrigas que rodean el Imperio Galáctico, buscan obtener el control sobre Arrakis para disponer de la melange, preciosa especia y uno de los bienes más codiciados del universo. Los Fremen: seres libres que han convertido el inhóspito paraje de Dune en su hogar, y que se sienten orgullosos de su pasado y temerosos de su futuro. Dune: una obra maestra unánimemente reconocida como la mejor saga de ciencia ficción de todos los tiempos.",Dune
pdpUPwAACAAJ,God Emperor of Dune,"9780575075061, 0575075066",454,2003,Paperback,Gollancz,English,Frank Herbert,,"May 28, 1981","Science fiction, Novel","Science fiction, Science fiction & fantasy, Dune (Imaginary place) -- Fiction, Life on other planets -- Fiction, Science fiction and fantasy",,Locus Award for Best Science Fiction Novel,,"More than three thousand years have passed since the first events recorded in DUNE. Only one link survives with those tumultuous times: the grotesque figure of Leto Atreides, son of the prophet Paul Muad'Dib, and now the virtually immortal God Emperor of Dune. He alone understands the future, and he knows with a terrible certainty that the evolution of his race is at an end unless he can breed new qualities into his species. But to achieve his final victory, Leto Atreides must also bring about his own downfall ...",
oBaI6MnPHxcC,In Harm's Way,"9780805073669, 0805073663",333,May 2003,Paperback,St. Martin's Publishing Group,English,Doug Stanton,,2001,"Biography, True adventure story","History / Military / Naval, History / Military / Vehicles / Sea, History / Wars & Conflicts / World War II / General, Shipwrecks -- Pacific Ocean, World War, 1939-1945 -- Naval operations, American, Marines -- Biography -- United States",,,,"A harrowing, adrenaline-charged account of America's worst naval disaster -- and of the heroism of the men who, against all odds, survived.

On July 30, 1945, the USS Indianapolis was torpedoed in the South Pacific by a Japanese submarine. An estimated 300 men were killed upon impact; close to 900 sailors were cast into the Pacific Ocean, where they remained undetected by the navy for nearly four days and nights. Battered by a savage sea, they struggled to stay alive, fighting off sharks, hypothermia, and dementia. By the time rescue arrived, all but 317 men had died. The captain's subsequent court-martial left many questions unanswered: How did the navy fail to realize the Indianapolis was missing? Why was the cruiser traveling unescorted in enemy waters? And perhaps most amaz...",The Sinking of the USS Indianapolis and the Extraordinary Story of Its Survivors
Y7eZWQbDfdEC,Strawberry Girl 60th Anniversary Edition,,208,"April 26, 2005",Paperback,HarperCollins,English,Lois Lenski,Lois Lenski,1945,"Fiction, Children's literature","Juvenile Fiction / Historical / United States / 19th Century, Juvenile Fiction / Lifestyles / Country Life, Juvenile Fiction / People & Places / United States / General, Juvenile Fiction / Classics, Juvenile Fiction / Lifestyles / Farm & Ranch Life",John Newbery Medal,John Newbery Medal,,"The land was theirs, but so were its hardships
Strawberries -- big, ripe, and juicy. Ten-year-old Birdie Boyer can hardly wait to start picking them. But her family has just moved to the Florida backwoods, and they haven′t even begun their planting. "";Don′t count your biddies ′fore they′re hatched, gal young un!""; her father tells her.
Making the new farm prosper is not easy. There is heat to suffer through, and droughts, and cold snaps. And, perhaps most worrisome of all for the Boyers, there are rowdy neighbors, just itching to start a feud.",
z0iIPwAACAAJ,Betsy-Tacy and Tib,"9780060244163, 006024416X",127,1941,Hardcover,HarperCollins,English,Maud Hart Lovelace,Lois Lenski,1941,"Fiction, Children's literature","Juvenile Fiction / General, Juvenile Fiction / Historical / United States / 20th Century, Juvenile Fiction / Social Themes / Friendship, Friendship -- Juvenile fiction, Minnesota -- Juvenile fiction, Ray, Betsy (Fictitious character) -- Juvenile fiction, Friendship -- Fiction, Minnesota -- Fiction",,,,"Three of a Kind
Betsy and Tacy are best friends. Then Tib moves into the neighborhood and the three of them start to play together. The grown-ups think they will quarrel, but they don't. Sometimes they quarrel with Betsy's and Tacy's bossy big sisters, but they never quarrel among themselves.
They are not as good as they might be. They cook up awful messes in the kitchen, throw mud on each other and pretend to be beggars, and cut off each other's hair. But Betsy, Tacy, and Tib always manage to have a good time.
Ever since their first publication in the 1940s, the Betsy-Tacy stories have been loved by each generation of young readers.",
NLntAAAAMAAJ,Total Cold War,"9780700614455, 0700614451",506,2006,,University of Kansas,English,Kenneth Alan Osgood,,2006,,"Cold War, History / Russia / General, History / United States / 20th Century, Political Science / International Relations / General, Propaganda, American -- History -- 20th century, Psychological warfare -- History -- 20th century -- United States, Soviet Union -- Foreign relations -- United States, United States -- Foreign relations -- Soviet Union -- 1953-1961",,,,"When President Dwight Eisenhower spoke of waging ""total cold war,"" he was proposing nothing less than a global, all-embracing battle for hearts and minds. His wide-ranging propaganda campaign challenged world communism at every turn and left a lasting mark on the American psyche.

Kenneth Osgood now chronicles the secret psychological warfare programs America developed at the height of the Cold War. These programs—which were often indistinguishable from CIA covert operations—went well beyond campaigns to foment unrest behind the Iron Curtain. The effort was global: U.S. propaganda campaigns targeted virtually every country in the free world.

Total Cold War also shows that Eisenhower waged his propaganda war not just abroad, but also at home. U.S. psychological warfa...",Eisenhower's Secret Propaganda Battle at Home and Abroad
lS0bxG4vsZUC,How to Spell Like a Champ,"9780761143697, 0761143696",221,2006,Paperback,Workman Pub.,English,"Barrie Trinkle, Carolyn Andrews, Paige Kimble",,2006,,"Juvenile Nonfiction / Language Arts / Vocabulary & Spelling, English language -- Juvenile literature -- Orthography and spelling, Spelling bees -- Juvenile literature -- United States",,,,"How to spell, from ""A-D-A-G-I-O"" to ""Z-U-C-C-H-I-N-I""

At last, everything you need to master the art of spelling. Learn the basic rules and all their annoying exceptions, plus 26 words of unknown origin, like curmudgeon. * Discover the four most commonly misspelled word types (#3: words with a schwa). * Don't know what a schwa is? Aren't sure about the difference between antonyms and eponyms? Discreet and discrete? Here's your chance to learn all the tricks and tips that'll make you a bee winner! * Oh, and did we mention the pages and pages of skill-building puzzles and games?",
H1oIAAAACAAJ,"Men are Like Waffles, Women are Like Spaghetti","9780736904865, 0736904867",253,2001,Paperback,Harvest House Publishers,English,"Bill Farrel, Pam Farrel",,2001,,"Interpersonal communication, Interpersonal relations, Man-woman relationships",,,,"Bill and Pam Farrel explain why a man is like a waffle (each element of his life is in a separate box), why a woman is life spaghetti (everything in her life touches everything else), and what these differences mean. Then they show readers how to achieve more satisfying relationships.
Biblical insights, sound research, humorous anecdotes, and real-life stories make this guide entertaining and practical. Readers will feast on enticing insights that include: letting gender differences work for them achieving fulfillment in romantic relationships coordinating parenting so kids get good, consistent care
Much of the material in this rewarding book will also improve interactions with family, friends, and coworkers. Questions and exercises help readers apply the principles to their own lives.",
HvannQEACAAJ,As You Like it,,,2003,Audiobook,AudioGo,English,William Shakespeare,,1623,,"Audiobooks, Courts and courtiers -- Drama, more",,,"Rosalind, Jaques, Orlando, Touchstone, Celia, Silvius, Duke Senior, Phoebe, Oliver, Jacques de Boys, Hisperia, Duke Frederick, Corin, Forest Lord 4, Forest Lord, Adam, Forest Lord 5, Dennis, Le Beau, Forest Lord 3, Silvia, Hymen, Audrey, William, Amiens, Forest Lord 2, Charles, Court Lord","Rosalind, daughter of the deposed Duke Senior, is exiled from the court by her wicked uncle. Disguising herself as a young man and accompanied by her cousin Celia and their loyal fool Touchstone, she takes refuge in the Forest of Arden. In the forest Rosalind meets young Orlando with whom she is in love, but her male disguise complicates matters, expecially when Rosalind finds she has unwittingly attracted the shepherdess Phebe. But our of the confusion comes reconciliation and forgiveness, and all ends happily.",
PkyPGQAACAAJ,Nimitz Class,"9780061096846, 0061096849",528,"January 23, 1998",Paperback,HarperCollins,English,Patrick Robinson,,1997,"Thriller, Adventure fiction",Fiction / General,,,,"Nimitz Class is a naval thriller published in 1997 by Patrick Robinson. It is the first book in the series which features admiral Arnold Morgan and Ben Adnam. It is stylistically similar to Tom Clancy, particularly The Hunt for Red October.",
K1mKDQAAQBAJ,The Gilded Web,"9780440243069, 0440243068",480,"November 28, 2006",Paperback,Random House Publishing Group,English,Mary Balogh,,1989,"Romance novel, Historical romance, Historical Fiction, Regency romance","Fiction / Romance / Historical / General, Fiction / Romance / Historical / Regency, Fiction / Romance / Historical / Victorian, Regency fiction, Aristocracy (Social class) -- Fiction, Aristocracy (Social class) -- Fiction -- England, Great Britain -- Fiction -- History -- Regency, 1811-1820, Historical fiction, London (England) -- Fiction -- Social life and customs -- 19th century, Love stories, Man-woman relationships -- Fiction, Romance fiction, Scandals -- Fiction",,,,"From one of America’s most beloved storytellers comes a classic love story—the breathtaking tale of a man and a woman caught in a web of temptation and seduction.

All she wanted was to escape the hot, crowded London ballroom. But moments after stepping into the bitterly cold night, she is seized by a pair of strong hands and spirited away. Fully expecting to be ravished, sheltered Alexandra Purnell instead finds herself at the mercy of the man who saved her from certain scandal. Edmund, Earl of Amberley, is bold and sensual, tempting Alexandra to be reckless for the first time in her life. But as passion ignites, Edmund’s offer of marriage takes Alexandra completely by surprise. Now a woman who craves her freedom above all else is about to discover how far one man will go to protect and possess the woman he loves.…",
setWPgAACAAJ,Resurrection,"9780735102866, 0735102864",562,February 2000,Hardcover,Replica Books,English,graf Leo Tolstoy,,1899,"Novel, Philosophical fiction, Political fiction",Russia -- Fiction,,,,"Though Resurrection is much less widely known and honored than Tolstoy's earlier great novels, War and Peace and Anna Karenina, it still is infused with the Tolstoy magic. Many of its scenes seem not like fiction but like windows opening into the real world. And the scenes of young love are as beautiful, poignant, and honest as anything Tolstoy ever wrote. Resurrection was an immense success when first published in 1899. A rich visual record of the vices of petty officialdom, Tolstoy's poignant study of spiritual regeneration provides a panoramic view of Russian social life at the end of the nineteenth century, while articulating his contempt for the social injustices of the world in which he lived. Book jacket.",
6hkExFYAvMEC,Cold Mountain,"9780871136794, 0871136791",356,1997,Hardcover,Atlantic Monthly Press,English,Charles Frazier,,"January 1, 1997","Novel, Historical Fiction, historical novel, Romance novel","Love stories, Mountain life -- Fiction -- North Carolina, North Carolina -- Fiction -- History -- Civil War, 1861-1865, Romance fiction, United States -- Fiction -- History -- Civil War, 1861-1865, United States -- History -- Fiction -- Civil War, 1861-1865",National Book Award for Fiction,"National Book Award for Fiction, National Book Critics Circle Award for Fiction","Stobrod Thewes, Ada Monroe, Inman, Ruby Thewes, Reverend Monroe","One of the most critically acclaimed and best-selling debut novels of the past decade, Cold Mountain tells the extraordinary story about a soldier's perilous journey back to his beloved at the end of the Civil War. At once a magnificent love story and a harrowing account of one man's long walk home, Cold Mountain introduced a stunning new talent in American literature. Based on local history and family stories passed down by the author's great-great-grandfather, Cold Mountain is the tale of a wounded soldier, Inman, who walks away from the ravages of the war and back home to his prewar sweetheart, Ada. Inman's odyssey through the devastated landscape of the soon-to-be-defeated South interweaves with Ada's struggle to revive her father's farm, with the help of an intrepid young drifter n...",
-6VTPgAACAAJ,Hemingway Vs. Fitzgerald,"9781585671267, 1585671266",352,December 2001,Paperback,Harry N. Abrams,English,Scott Donaldson,,September 1999,,"Biography & Autobiography / Literary Figures, Americans -- History -- 20th century -- France -- Paris, Authors, American -- Biography -- 20th century, Paris (France) -- Intellectual life -- 20th century",,,,"Paris in the 20s: The era of literary expatriates Ernest Hemingway and F. Scott Fitzgerald continues to burn in the imagination as a time of unparalleled glamour and romance. This legendary friendship -- and rivalry -- was compellingly chronicled by Hemingway in A Moveable Feast, but as Hemingway reminded the reader, that book is fiction. Here, in Hemingway vs. Fitzgerald, prize-winning biographer Scott Donaldson goes beyond the mythologizing to create a true, multi-faceted narrative of a great friendship fueled by admiration, jealousy, and liquor -- a heady mixture of literary scholarship, history, and vivid storytelling. With a dazzling cast of characters that includes legendary Scribner's editor Maxwell Perkins, socialites Gerald and Sara Murphy, Zelda Fitzgerald, Hadley Hemingway, and writers Gertrude Stein, Morley Callaghan and Edmund Wilson, Scott Donaldson recounts the glory and pain of the great literary friendship of our time. Book jacket.",
uxUHmAEACAAJ,Battle Cry,"9780060751869, 006075186X",704,"June 28, 2005",Paperback,HarperCollins,English,Leon Uris,,1953,"Novel, Fiction, Comics, War story","Fiction / War & Military, American fiction -- 20th century, Pacific Area -- Fiction, World War, 1939-1945 -- Fiction -- Pacific Area, War stories, War stories, American, World War, 1939-1945 -- Fiction",,,,"Battle Cry is the riveting Marine epic by the bestselling author of such classics as Trinity and Exodus.
Originally published in 1953, Leon Uris's Battle Cry is the raw and exciting story of men at war from a legendary American author.
This is the story of enlisted men – Marines – at the beginning of World War II. They are a rough–and–ready tangle of guys from America's cities and farms and reservations. Led by a tough veteran sergeant, these soldiers band together to emerge as part of one of the most elite fighting forces in the world. With staggering realism and detail, we follow them into intense battles – Guadalcanal and Tarawa – and through exceptional moments of camaraderie and bravery. Battle Cry does not extol the glories of war, but proves itself to be one of the greatest war stories of all time.",
gTTf1bX9ECAC,The Angry Hills,"9780553277876, 0553277871",256,1984,Paperback,Bantam Books,English,Leon Uris,,1955,"Thriller, Historical Fiction, War story, Spy fiction","War correspondents -- Fiction -- United States, World War, 1939-1945 -- Fiction -- United States -- Journalists -- Greece -- Underground movements",,,,"An account of the Jewish brigade from Palestine that fought with the British army in Greece in World War II. The spy-chase story drew on the actual experiences of Uris's uncle, who had fought as a volunteer in the campaign.",
ZSQJy2tF2UAC,The Van,"9780140260021, 0140260021",311,1997,Paperback,Penguin,English,Roddy Doyle,,1991,"Novel, Fiction, Drama, Humor","Dublin (Ireland) -- Fiction, Friendship -- Fiction, Male friendship -- Fiction",,Booker Prize,,"Jimmy Rabbitte Sr. is unemployed, spending his days alone and miserable. When his best friend, Bimbo, also gets laid off, they keep busy by being miserable together. Things seem to look up when they buy a decrepit fish-and-chip van and go into business, selling cheap grub to the drunk and the hungry--and keeping one step ahead of the environmental health officers. Set during the heady days of Ireland's brief, euphoric truimphs in the 1990 World cup, The Van is a tender and hilarious tale of male friendship and family life.",
nLiacLHmhOsC,A Star Called Henry,"9780099284482, 0099284480",343,2000,Paperback,Vintage,English,Roddy Doyle,,1999,"Novel, Historical Fiction","Dublin (Ireland) -- Fiction -- Social conditions -- 20th century, Family -- Fiction -- Ireland -- Dublin, Historical fiction, Irish, Ireland -- History -- Easter Rising, 1916, Ireland -- History -- History -- Civil War, 1922-1923 -- Fiction -- Social conditions -- 20th century, People with social disabilities -- Fiction -- Ireland -- Dublin, Poor -- Fiction -- Ireland -- Dublin, Young men -- Fiction, Young men -- Fiction -- Ireland -- Dublin, 20. århundrede, Guerrillas -- Fiction, Ireland -- Fiction -- History -- Easter Rising, 1916, Revolutionaries -- Fiction, Skønlitteratur-Irland",,,,"Born in the Dublin slums of 1901, his father a one-legged whorehouse bouncer and settler of scores, Henry Smart has to grow up fast. By the time he can walk he's out robbing and begging, often cold and always hungry, but a prince of the streets. By Easter Monday, 1916, he's fourteen years old and already six-foot-two, a soldier in the Irish Citizen Army. A year later he's ready to die for Ireland again, a rebel, a Fenian and a killer. With his father's wooden leg as his weapon, Henry becomes a Republican legend - one of Michael Collins' boys, a cop killer, an assassin on a stolen bike.",
XMUsAwAAQBAJ,Great Speeches by African Americans,"9780486447612, 0486447618",160,"April 28, 2006",Paperback,Dover Publications,English,,,"April 28, 2006",,"History / African American & Black, Literary Collections / American / African American & Black, Literary Collections / Speeches, Social Science / Ethnic Studies / American / African American & Black Studies, Language Arts & Disciplines / Speech & Pronunciation, African American orators, African Americans -- History -- Sources, African Americans -- Sources -- History, Speeches, addresses, etc., American -- African American authors",,,,"Tracing the struggle for freedom and civil rights across two centuries, this anthology comprises speeches by Frederick Douglass, Sojourner Truth, W. E. B. Du Bois, Martin Luther King, Jr., and other influential figures in the history of African-American culture and politics.
The collection begins with Henry Highland Garnet's 1843 ""An Address to the Slaves of the United States of America,"" followed by Jermain Wesley Loguen's ""I Am a Fugitive Slave,"" the famous ""Ain't I a Woman?"" speech by Sojourner Truth, and Frederick Douglass's immortal ""What, to the Slave, Is the Fourth of July?"" Subsequent orators include John Sweat Rock, John M. Langston, James T. Rapier, Alexander Crummell, Booker T. Washington, Mary Church Terrell, Ida B. Wells-Barnett, Francis J. Grimké, Marcus Garvey, and Ma...","Frederick Douglass, Sojourner Truth, Dr. Martin Luther King, Jr., Barack Obama, and Others"
yJIDzQEACAAJ,The Heart of a Leader,,192,2007,,David C. Cook,English,Kenneth H. Blanchard,,1998,,"Industrial management, Leadership, Management, Motivation (Psychology)",,,,Success-building quotes and short meditations from the popular motivational speaker and co-author of The One-Minute Manager.--From publisher description.,Insights on the Art of Influence
zOgJAQAAMAAJ,Bill Bryson the Complete Notes,"9780385601313, 038560131X",679,2000,Hardcover,Doubleday,English,Bill Bryson,,2000,"Humor, Travel literature","England -- Civilization -- 20th century -- Description and travel, Great Britain -- Description and travel, United States -- Anecdotes -- Description and travel -- Social life and customs -- 1971-, United States -- Social life and customs -- 1971- -- Civilization -- 1970-, Bryson, Bill, 1951 -- Travel -- Great Britain, United States -- Description and travel, United States -- Social life and customs -- 1971-",,,,"""After nearly two decades in Britain, Bill Bryson took the decision to move Mrs Bryson, little Jimmy et al. back to the States for a while. But before leaving his much-loved Yorkshire, Bryson insisted on taking one last trip around old Blighty, a sort of valedictory tour of the green and kindly island that had for so long been his home. The resulting book, Notes from a Small Island, is a eulogy to the country that produced Marmite, George Formby, by-elections, milky tea, place names like Farleigh Wallop, Titsey and Shellow Bowells, Gardeners' Question Time and people who say, 'Mustn't grumble.' Britain will never seem the same again. Once ensconced back home in New Hampshire, Bryson couldn't resist the invitation to write a weekly dispatch for the Mail on Sunday's Night & Day magazi...",
__FNjgEACAAJ,Lover Awakened,"9780451219367, 0451219368",464,"September 5, 2006",Paperback,Penguin Publishing Group,English,J.R. Ward,,"September 5, 2006","Romance novel, Paranormal romance, Fantasy Fiction, Supernatural fiction","Fiction / Fantasy / Paranormal, Fiction / Romance / Fantasy, Fiction / Romance / Paranormal / General, Fantasy fiction, American, Love stories, Paranormal romance stories, American, Vampires -- Fiction, Fantasy fiction, Good and evil -- Fiction, Man-woman relationships -- Fiction, Man-woman relationships -- Fiction -- New York (State), New York (State) -- Fiction, Paranormal fiction, Paranormal romance, Paranormal romance stories, Romance fiction, Romantic suspense fiction, Secret societies -- Fiction, Vampires -- Fiction -- New York (State)",,,,"#1 New York Times bestselling author J.R. Ward’s ferociously inventive series continues as the most fearsome member of the Black Dagger Brotherhood discovers just how tempting the night can be…

A former blood slave, Zsadist still bears the scars from a past filled with suffering and humiliation. Renowned for his unquenchable fury and sinister deeds, he is a savage feared by humans and vampires alike. Anger is his only companion, and terror is his only passion—until he rescues a beautiful female from the evil Lessening Society.

Bella is instantly entranced by the Brother’s seething power.  Except even as their desire for each other begins to overtake them, Zsadist’s thirst for vengeance against her abductor drives him to the brink of madness.  Now Bella must help her lover not only overcome the wounds of his tortured past, but find a future with her...",A Novel Of The Black Dagger Brotherhood
DpMXCO27HUYC,James Clavell's Gai-Jin,"9780440216803, 044021680X","1,248",1994,Paperback,Dell,English,James Clavell,,June 1993,"Novel, Historical Fiction, Romance novel","British -- Fiction -- History -- 19th century -- Japan, British -- Fiction -- Japan, Historical fiction, Japan -- Fiction -- History -- 19th century, Love stories, Man-woman relationships -- Fiction -- Japan, British -- History -- 19th century -- Japan, Japan -- Fiction -- History -- 19century",,,,"It is 1862, and in Japan's Foreign Settlement of Yokohama, reverberations from an explosive act of violence will forever alter - and connect - the lives of the major characters. Malcolm Struan, at twenty, is heir to the title of tai-pan of the most powerful and bitterly contested English trading company in the Orient, the Noble House. Malcolm's fate, and that of his family's legacy, become inextricably intertwined with that of a beautiful young French woman, Angelique Richaud. Desired by many, loved purely and passionately by Malcolm, Angelique will hold the future of the Noble House in her hands. Intricately interwoven into the story of the struggle for control of the Noble House is a powerful parallel story of the Land of the Gods, Japan, a country ripped apart by greed, idealism, and...",A Novel of Japan
gOfHHAAACAAJ,Whirlwind,"9780340766187, 0340766182","1,248",1999,Paperback,Flame,English,James Clavell,,1986,"Novel, Historical Fiction, historical novel, Suspense, Adventure fiction, War story","Iran -- Fiction -- History -- Revolution, 1979, Iran -- History -- Fiction -- Revolution, 1979, Adventure stories, Fiction, Helicopter industry -- Fiction -- Great Britain, Revolutions -- Fiction",,,,"'James Clavell does more than entertain. He transports us into worlds we've not known, stimulating, educating, questioning . . . a wonder of detail' Washington Post

'The author handles the plot with all the confident authority of a ring-master, keeping a half-dozen themes and a formidable cast of characters moving along at a cracking pace. By the end I was breathless and lost in admiration at the sheer professionalism of it all' Sunday Telegraph

Whirlwind is the story of three weeks in Tehran in February 1979: three weeks of fanaticism, passion, self-sacrifice and heartbreak. Caught between the revolutionaries and the forces of international intrigue is a team of professional pilots. They are ordered to flee to safety with their helicopters. Two of them, both Europe...",
-CiJDAAAQBAJ,Alaska,"9780375761423, 037576142X","1,152","November 12, 2002",Paperback,Random House Publishing Group,English,James A. Michener,,"May 13, 1988","Historical Fiction, historical novel","Fiction / Action & Adventure, Fiction / Historical / General, Fiction / Sagas, Alaska -- Fiction -- History, Alaska -- History -- Fiction, Authors' presentation inscriptions, American literature -- 20th century, Evolution -- Fiction, Explorers -- Fiction, Historical fiction, Historical fiction, American -- 20th century, Immigration and emigration -- Fiction",,,,"In this sweeping epic of the northernmost American frontier, James A. Michener guides us through Alaska’s fierce terrain and history, from the long-forgotten past to the bustling present. As his characters struggle for survival, Michener weaves together the exciting high points of Alaska’s story: its brutal origins; the American acquisition; the gold rush; the tremendous growth and exploitation of the salmon industry; the arduous construction of the Alcan Highway, undertaken to defend the territory during World War II. A spellbinding portrait of a human community fighting to establish its place in the world, Alaska traces a bold and majestic saga of the enduring spirit of a land and its people.
 
Praise for Alaska
 
“Few will escape the allure of the land a...",A Novel
vgFUlbSbJ3kC,"Aurora dawn, or, The true history of Andrew Reale","9780316955096, 0316955094",284,"April 15, 1992",Paperback,"Little, Brown",English,Herman Wouk,,1947,,"Fiction / Literary, History / General, Radio advertising -- Fiction, Advertising -- Fiction, Satire -- Fiction",,,,"The publication of 'Aurora Dawn' in 1947 immediately established Herman Wouk as a novelist of exceptional literary and historical significance. Today, Aurora Dawn's themes have grown still more relevant and, in the manner of all great fiction, its characters and ironies have only been sharpened by the passage of time. Wouk's raucous satire of Manhattan's high-power elite recounts the adventures of one Andrew Reale as he struggles toward fame and fortune in the early days of radio. On the quest for wealth and prestige, ambitious young Andrew finds himself face-to-face with his own devil's bargain: forced to choose between soul and salary, true love and a strategic romance, Wouk's riotous, endearing hero learns a timeless lesson about the high cost of success in America's most extravagant metropolis.",
53_gTwjRTvYC,Anthem (Centennial Edition),"9780452286351, 0452286352",256,"December 28, 2004",Paperback,Penguin Publishing Group,English,Ayn Rand,,1938,"Science fiction, Psychological Fiction, Dystopian Fiction","Fiction / Classics, Fiction / Literary, Fiction / Political, Individuality -- Fiction, Men -- Fiction -- Psychology, Psychological fiction, Time travel -- Fiction, Graphic novel, Man-woman relationships -- Fiction",Prometheus Hall of Fame Award,Retro Hugo Award for Best Novella,,"Anthem is Ayn Rand’s classic tale of a dystopian future of the great “We”—a world that deprives individuals of a name or independence—that anticipates her later masterpieces, The Fountainhead and Atlas Shrugged.

They existed only to serve the state. They were conceived in controlled Palaces of Mating. They died in the Home of the Useless. From cradle to grave, the crowd was one—the great WE.

In all that was left of humanity there was only one man who dared to think, seek, and love. He lived in the dark ages of the future. In a loveless world, he dared to love the woman of his choice. In an age that had lost all trace of science and civilization, he had the courage to seek and find knowledge. But these were not the crimes for which he would be hunted. He ...",
rEBaAAAAYAAJ,Works of Jack London,"9780517309803, 0517309807",761,1980,Hardcover,Avenel Books,English,Jack London,,1906,,"Adventure stories, Adventure stories, American, London, Jack; 1876-1916, Nature stories, Nature stories, American, Short stories, Dogs -- Fiction, Dogs -- Fiction -- Yukon -- Klondike River Valley, Klondike -- Fiction, Klondike River Valley (Yukon) -- Fiction, Klondike River Valley (Yukon) -- Fiction -- Gold discoveries, Wolfdogs -- Fiction, Wolves -- Fiction",,,,Contains The call of the wild; White Fang; The Sea-Wolf; and 40 short stories.,
fZzUlwEACAAJ,Barracuda 945,"9780060086633, 0060086637",512,"June 29, 2004",Paperback,HarperCollins,English,Patrick Robinson,,2001,"Thriller, Suspense, War story, Nautical fiction","Fiction / Thrillers / Technological, Fiction / War & Military, Hijacking of ships -- Fiction, Sea stories, Submarines (Ships) -- Fiction, Suspense fiction, Terrorism -- Fiction, Adventure stories",,,,"The enemy from within . . .
Iranian-born British Commando Major Ray Kerman was a rising star in the SAS -- until he abruptly switched loyalties while on a mission in the Middle East. Fanatically determined to employ his brilliant talents and training in the destruction of those he once swore to protect, he is now General Ravi Rashood, leader of the world's most vicious terrorist organization -- and he has found his ultimate weapon: Barracuda 945. A sleek and silent Russian hunter-killer nuclear submarine that can fire land-attack guided missiles from below the ocean's surface, it is invisible to all pursuers and virtually impossible to track. Yet Admiral Arnold Morgan, the President's National Security Adviser, must somehow marshal America's forces and hunt down this 8,000-ton nightmare of modern warfare before it unleashes its fire and death . . . or the first target to fall will be California.",
